工资ID,员工ID,本月工时,本月时薪,本月销售额度,本月销售提成比例,本月销售提成额度,本月项目补助,本月住房补助,本月交通补助,本月通讯补助,本月伙食补助,本月高温补助,本月取暖补助,本月其他补助,本月单位养老保险金额,本月个人养老保险金额,本月单位医疗保险金额,本月个人医疗保险金额,本月单位失业保险金额,本月个人失业保险金额,本月单位工伤保险金额,本月单位生育保险金额,本月单位公积金金额,本月个人住房公积金金额,本月工资日期,本月工资金额,本月总投入金额,创建日期,备注
1202,1500,180.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3600.0,1440.0,1620.0,360.0,360.0,180.0,180.0,1620.0,2160.0,2160.0,2025-08-02,18000.0,29520.0,2025-08-07 20:40:32,各种分析市场不能广告游戏资源.
1203,1501,151.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3020.0,1208.0,1359.0,302.0,302.0,151.0,151.0,1359.0,1812.0,1812.0,2025-08-01,15100.0,24764.0,2025-08-02 12:39:03,
1204,1502,142.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1420.0,568.0,639.0,142.0,142.0,71.0,71.0,639.0,852.0,852.0,2025-08-09,7100.0,11644.0,2025-08-09 18:56:12,或者电影制作只要国内地区注意.
1205,1503,157.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-03,31400.0,50600.0,2025-08-07 08:47:38,
1206,1504,161.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1610.0,644.0,724.0,161.0,161.0,80.0,80.0,724.0,966.0,966.0,2025-08-11,8050.0,13200.0,2025-08-14 05:14:32,
1207,1505,194.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1940.0,776.0,873.0,194.0,194.0,97.0,97.0,873.0,1164.0,1164.0,2025-08-03,9700.0,15908.0,2025-08-09 10:54:09,
1208,1506,155.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4650.0,1860.0,2092.0,465.0,465.0,232.0,232.0,2092.0,2790.0,2790.0,2025-08-05,23250.0,38128.0,2025-08-09 17:47:05,自己谢谢建设成功世界出现.
1209,1508,167.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-01,33400.0,52600.0,2025-08-02 05:55:15,
1210,1509,161.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4830.0,1932.0,2174.0,483.0,483.0,242.0,242.0,2174.0,2898.0,2898.0,2025-08-08,24150.0,39608.0,2025-08-02 07:05:05,
1211,1510,167.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5010.0,2004.0,2254.0,501.0,501.0,250.0,250.0,2254.0,3006.0,3006.0,2025-08-03,25050.0,41080.0,2025-08-01 21:13:40,
1212,1511,145.0,80,68098.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2320.0,928.0,1044.0,232.0,232.0,116.0,116.0,1044.0,1392.0,1392.0,2025-08-05,13642.94,21066.940000000002,2025-08-05 08:58:00,
1213,1512,179.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2864.0,1146.0,1289.0,286.0,286.0,143.0,143.0,1289.0,1718.0,1718.0,2025-08-13,14320.0,23484.0,2025-08-08 02:42:38,没有特别信息广告精华社会.
1214,1513,172.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3440.0,1376.0,1548.0,344.0,344.0,172.0,172.0,1548.0,2064.0,2064.0,2025-08-03,17200.0,28208.0,2025-08-14 10:21:38,
1215,1514,190.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1900.0,760.0,855.0,190.0,190.0,95.0,95.0,855.0,1140.0,1140.0,2025-08-13,9500.0,15580.0,2025-08-10 10:56:46,
1216,1515,199.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3980.0,1592.0,1791.0,398.0,398.0,199.0,199.0,1791.0,2388.0,2388.0,2025-08-10,19900.0,32636.0,2025-08-10 00:17:45,组织其中科技政府一次加入.
1217,1516,156.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4680.0,1872.0,2106.0,468.0,468.0,234.0,234.0,2106.0,2808.0,2808.0,2025-08-06,23400.0,38376.0,2025-08-03 09:17:40,
1218,1517,189.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5670.0,2268.0,2552.0,567.0,567.0,284.0,284.0,2552.0,3402.0,3402.0,2025-08-05,28350.0,46496.0,2025-08-06 03:31:13,
1219,1518,145.0,200,43896.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5800.0,2320.0,2610.0,580.0,580.0,290.0,290.0,2610.0,3480.0,3480.0,2025-08-03,30316.88,48876.880000000005,2025-08-05 04:02:06,地方下载用户不断发现支持人民.
1220,1519,200.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,4000.0,1600.0,1800.0,400.0,400.0,200.0,200.0,1800.0,2400.0,2400.0,2025-08-09,20000.0,32800.0,2025-08-13 06:58:38,
1221,1520,136.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5440.0,2176.0,2448.0,544.0,544.0,272.0,272.0,2448.0,3264.0,3264.0,2025-08-07,27200.0,44608.0,2025-08-01 13:52:02,政府相关为什进入其实有限留言.
1222,1521,139.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2224.0,890.0,1001.0,222.0,222.0,111.0,111.0,1001.0,1334.0,1334.0,2025-08-10,11120.0,18236.0,2025-08-09 18:39:11,
1223,1522,185.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1850.0,740.0,832.0,185.0,185.0,92.0,92.0,832.0,1110.0,1110.0,2025-08-11,9250.0,15168.0,2025-08-09 02:19:10,登录游戏这种.
1224,1523,143.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1430.0,572.0,644.0,143.0,143.0,72.0,72.0,644.0,858.0,858.0,2025-08-13,7150.0,11728.0,2025-08-09 20:59:47,
1225,1524,164.0,80,290329.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2624.0,1050.0,1181.0,262.0,262.0,131.0,131.0,1181.0,1574.0,1574.0,2025-08-03,21829.87,30225.87,2025-08-04 13:54:10,电子运行服务什么还是影响注意.
1226,1526,166.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4980.0,1992.0,2241.0,498.0,498.0,249.0,249.0,2241.0,2988.0,2988.0,2025-08-08,24900.0,40836.0,2025-08-13 00:10:46,
1227,1527,194.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-13,38800.0,58000.0,2025-08-03 03:27:51,
1228,1528,173.0,100,275789.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3460.0,1384.0,1557.0,346.0,346.0,173.0,173.0,1557.0,2076.0,2076.0,2025-08-09,25573.67,36645.67,2025-08-04 16:01:00,很多标题登录这么进行由于评论.
1229,1529,151.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3020.0,1208.0,1359.0,302.0,302.0,151.0,151.0,1359.0,1812.0,1812.0,2025-08-06,15100.0,24764.0,2025-08-11 03:08:23,本站价格孩子软件技术电脑还有.
1230,1530,169.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5070.0,2028.0,2282.0,507.0,507.0,254.0,254.0,2282.0,3042.0,3042.0,2025-08-10,25350.0,41576.0,2025-08-06 10:46:18,广告广告公司处理国际社会继续.
1231,1531,153.0,50,298456.0,0.03,0.03,500,1500,500,500,1000,500,500,0,1530.0,612.0,688.0,153.0,153.0,76.0,76.0,688.0,918.0,918.0,2025-08-04,16603.68,21497.68,2025-08-07 18:19:49,
1232,1535,172.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2752.0,1101.0,1238.0,275.0,275.0,138.0,138.0,1238.0,1651.0,1651.0,2025-08-11,13760.0,22566.0,2025-08-01 17:13:50,
1233,1536,138.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4140.0,1656.0,1863.0,414.0,414.0,207.0,207.0,1863.0,2484.0,2484.0,2025-08-08,20700.0,33948.0,2025-08-02 22:11:11,更新生活程序.
1234,1537,173.0,200,2383.0,0.03,0.03,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-09,34671.49,53871.49,2025-08-03 23:01:41,国家学生能够以后最后北京认为.
1235,1538,198.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,3168.0,1267.0,1426.0,317.0,317.0,158.0,158.0,1426.0,1901.0,1901.0,2025-08-10,15840.0,25978.0,2025-08-10 19:26:30,
1236,1539,168.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5040.0,2016.0,2268.0,504.0,504.0,252.0,252.0,2268.0,3024.0,3024.0,2025-08-06,25200.0,41328.0,2025-08-09 04:48:16,因为为什时候.
1237,1541,176.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5280.0,2112.0,2376.0,528.0,528.0,264.0,264.0,2376.0,3168.0,3168.0,2025-08-12,26400.0,43296.0,2025-08-04 13:46:47,发现重要发生报告以上增加表示.
1238,1542,165.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3300.0,1320.0,1485.0,330.0,330.0,165.0,165.0,1485.0,1980.0,1980.0,2025-08-04,16500.0,27060.0,2025-08-08 01:00:24,
1239,1543,152.0,100,85501.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3040.0,1216.0,1368.0,304.0,304.0,152.0,152.0,1368.0,1824.0,1824.0,2025-08-08,17765.03,27493.03,2025-08-13 09:36:07,
1240,1544,172.0,100,101316.0,0.03,0.03,500,1500,500,500,1000,500,500,0,3440.0,1376.0,1548.0,344.0,344.0,172.0,172.0,1548.0,2064.0,2064.0,2025-08-01,20239.48,31247.48,2025-08-07 08:31:57,
1241,1546,137.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2740.0,1096.0,1233.0,274.0,274.0,137.0,137.0,1233.0,1644.0,1644.0,2025-08-07,13700.0,22468.0,2025-08-11 01:08:46,孩子汽车来自目前密码.
1242,1547,191.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,3056.0,1222.0,1375.0,306.0,306.0,153.0,153.0,1375.0,1834.0,1834.0,2025-08-06,15280.0,25060.0,2025-08-10 23:00:10,
1243,1548,175.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-11,35000.0,54200.0,2025-08-07 03:45:50,
1244,1549,182.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1820.0,728.0,819.0,182.0,182.0,91.0,91.0,819.0,1092.0,1092.0,2025-08-10,9100.0,14924.0,2025-08-01 04:05:26,
1245,1550,169.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5070.0,2028.0,2282.0,507.0,507.0,254.0,254.0,2282.0,3042.0,3042.0,2025-08-03,25350.0,41576.0,2025-08-08 19:47:36,
1246,1552,177.0,50,243598.0,0.03,0.03,500,1500,500,500,1000,500,500,0,1770.0,708.0,796.0,177.0,177.0,88.0,88.0,796.0,1062.0,1062.0,2025-08-04,16157.939999999999,21819.94,2025-08-06 19:34:31,
1247,1554,142.0,200,204847.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5680.0,2272.0,2556.0,568.0,568.0,284.0,284.0,2556.0,3408.0,3408.0,2025-08-08,34545.41,52721.41,2025-08-13 03:11:06,一般方面汽车北京.
1248,1556,154.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4620.0,1848.0,2079.0,462.0,462.0,231.0,231.0,2079.0,2772.0,2772.0,2025-08-08,23100.0,37884.0,2025-08-03 11:20:51,
1249,1557,144.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5760.0,2304.0,2592.0,576.0,576.0,288.0,288.0,2592.0,3456.0,3456.0,2025-08-03,28800.0,47232.0,2025-08-14 07:46:37,欢迎设备学校工作活动注册.
1250,1558,194.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-10,38800.0,58000.0,2025-08-12 18:53:02,
1251,1559,162.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3240.0,1296.0,1458.0,324.0,324.0,162.0,162.0,1458.0,1944.0,1944.0,2025-08-10,16200.0,26568.0,2025-08-05 01:49:51,经济帮助会员比较今天其他.
1252,1560,164.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-04,32800.0,52000.0,2025-08-12 13:21:16,
1253,1561,165.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1650.0,660.0,742.0,165.0,165.0,82.0,82.0,742.0,990.0,990.0,2025-08-12,8250.0,13528.0,2025-08-09 01:11:48,
1254,1562,179.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-05,35800.0,55000.0,2025-08-02 03:50:44,
1255,1564,141.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5640.0,2256.0,2538.0,564.0,564.0,282.0,282.0,2538.0,3384.0,3384.0,2025-08-11,28200.0,46248.0,2025-08-06 00:24:58,帖子建设您的成为.
1256,1565,165.0,200,127210.0,0.03,0.03,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-13,36816.3,56016.3,2025-08-10 15:03:53,
1257,1566,189.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3780.0,1512.0,1701.0,378.0,378.0,189.0,189.0,1701.0,2268.0,2268.0,2025-08-05,18900.0,30996.0,2025-08-10 20:53:30,
1258,1567,149.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4470.0,1788.0,2012.0,447.0,447.0,224.0,224.0,2012.0,2682.0,2682.0,2025-08-08,22350.0,36656.0,2025-08-12 18:20:12,参加合作中文看到.
1259,1568,139.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4170.0,1668.0,1876.0,417.0,417.0,208.0,208.0,1876.0,2502.0,2502.0,2025-08-08,20850.0,34192.0,2025-08-10 21:20:45,生产中心计划空间需要文化工具的话.
1260,1569,187.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5610.0,2244.0,2524.0,561.0,561.0,280.0,280.0,2524.0,3366.0,3366.0,2025-08-11,28050.0,46000.0,2025-08-08 22:37:57,点击汽车时间也是文化城市名称.
1261,1570,174.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2784.0,1114.0,1253.0,278.0,278.0,139.0,139.0,1253.0,1670.0,1670.0,2025-08-09,13920.0,22828.0,2025-08-09 13:50:39,
1262,1571,146.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5840.0,2336.0,2628.0,584.0,584.0,292.0,292.0,2628.0,3504.0,3504.0,2025-08-11,29200.0,47888.0,2025-08-10 08:04:17,不过经营虽然如何你的.
1263,1572,178.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2848.0,1139.0,1282.0,285.0,285.0,142.0,142.0,1282.0,1709.0,1709.0,2025-08-05,14240.0,23354.0,2025-08-05 08:22:40,
1264,1573,194.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1940.0,776.0,873.0,194.0,194.0,97.0,97.0,873.0,1164.0,1164.0,2025-08-05,9700.0,15908.0,2025-08-01 03:58:12,
1265,1575,191.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-03,38200.0,57400.0,2025-08-09 13:28:33,
1266,1577,162.0,80,226397.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2592.0,1037.0,1166.0,259.0,259.0,130.0,130.0,1166.0,1555.0,1555.0,2025-08-12,19751.91,28045.91,2025-08-02 20:07:27,
1267,1578,137.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5480.0,2192.0,2466.0,548.0,548.0,274.0,274.0,2466.0,3288.0,3288.0,2025-08-04,27400.0,44936.0,2025-08-08 14:28:43,
1268,1579,154.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2464.0,986.0,1109.0,246.0,246.0,123.0,123.0,1109.0,1478.0,1478.0,2025-08-13,12320.0,20204.0,2025-08-05 14:55:40,
1269,1580,177.0,200,211375.0,0.03,0.03,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-04,41741.25,60941.25,2025-08-02 08:25:43,次数一样加入人民重要.
1270,1581,141.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4230.0,1692.0,1904.0,423.0,423.0,212.0,212.0,1904.0,2538.0,2538.0,2025-08-06,21150.0,34688.0,2025-08-14 07:21:08,日本两个搜索有限关系大家建设.
1271,1582,144.0,80,213545.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2304.0,922.0,1037.0,230.0,230.0,115.0,115.0,1037.0,1382.0,1382.0,2025-08-07,17926.35,25298.35,2025-08-01 02:36:47,密码数据影响.
1272,1583,177.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5310.0,2124.0,2390.0,531.0,531.0,266.0,266.0,2390.0,3186.0,3186.0,2025-08-04,26550.0,43544.0,2025-08-08 02:15:39,
1273,1584,156.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3120.0,1248.0,1404.0,312.0,312.0,156.0,156.0,1404.0,1872.0,1872.0,2025-08-09,15600.0,25584.0,2025-08-09 04:11:08,是否控制使用生产.
1274,1585,185.0,150,258757.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5550.0,2220.0,2498.0,555.0,555.0,278.0,278.0,2498.0,3330.0,3330.0,2025-08-05,35512.71,53274.71,2025-08-08 05:37:39,
1275,1586,170.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-08,34000.0,53200.0,2025-08-01 15:13:59,
1276,1587,178.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3560.0,1424.0,1602.0,356.0,356.0,178.0,178.0,1602.0,2136.0,2136.0,2025-08-11,17800.0,29192.0,2025-08-08 22:14:11,
1277,1588,195.0,200,121908.0,0.03,0.03,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-12,42657.24,61857.24,2025-08-14 16:22:08,
1278,1589,180.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5400.0,2160.0,2430.0,540.0,540.0,270.0,270.0,2430.0,3240.0,3240.0,2025-08-12,27000.0,44280.0,2025-08-07 16:38:58,
1279,1590,147.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1470.0,588.0,662.0,147.0,147.0,74.0,74.0,662.0,882.0,882.0,2025-08-09,7350.0,12056.0,2025-08-07 04:15:54,企业手机评论.
1280,1592,194.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3880.0,1552.0,1746.0,388.0,388.0,194.0,194.0,1746.0,2328.0,2328.0,2025-08-05,19400.0,31816.0,2025-08-14 00:53:03,
1281,1596,140.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5600.0,2240.0,2520.0,560.0,560.0,280.0,280.0,2520.0,3360.0,3360.0,2025-08-13,28000.0,45920.0,2025-08-05 17:47:44,
1282,1598,189.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-11,37800.0,57000.0,2025-08-08 09:29:24,
1283,1599,167.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3340.0,1336.0,1503.0,334.0,334.0,167.0,167.0,1503.0,2004.0,2004.0,2025-08-01,16700.0,27388.0,2025-08-01 08:25:12,
1284,1600,180.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1800.0,720.0,810.0,180.0,180.0,90.0,90.0,810.0,1080.0,1080.0,2025-08-10,9000.0,14760.0,2025-08-12 06:16:10,
1285,1601,191.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3820.0,1528.0,1719.0,382.0,382.0,191.0,191.0,1719.0,2292.0,2292.0,2025-08-05,19100.0,31324.0,2025-08-06 22:22:05,
1286,1602,138.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1380.0,552.0,621.0,138.0,138.0,69.0,69.0,621.0,828.0,828.0,2025-08-13,6900.0,11316.0,2025-08-07 06:40:23,
1287,1604,165.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-01,33000.0,52200.0,2025-08-14 01:40:53,美国那个其他方式.
1288,1605,149.0,150,198940.0,0.03,0.03,500,1500,500,500,1000,500,500,0,4470.0,1788.0,2012.0,447.0,447.0,224.0,224.0,2012.0,2682.0,2682.0,2025-08-01,28318.2,42624.2,2025-08-08 11:05:38,两个一下时间发表其中电影影响.
1289,1607,137.0,80,240418.0,0.03,0.03,500,1500,500,500,1000,500,500,0,2192.0,877.0,986.0,219.0,219.0,110.0,110.0,986.0,1315.0,1315.0,2025-08-04,18172.54,25186.54,2025-08-13 15:35:16,当前而且手机北京.
1290,1608,165.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3300.0,1320.0,1485.0,330.0,330.0,165.0,165.0,1485.0,1980.0,1980.0,2025-08-07,16500.0,27060.0,2025-08-06 07:02:51,发布注册说明.
1291,1610,165.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4950.0,1980.0,2228.0,495.0,495.0,248.0,248.0,2228.0,2970.0,2970.0,2025-08-05,24750.0,40592.0,2025-08-14 12:32:09,
1292,1611,147.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5880.0,2352.0,2646.0,588.0,588.0,294.0,294.0,2646.0,3528.0,3528.0,2025-08-06,29400.0,48216.0,2025-08-08 21:22:55,
1293,1612,186.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,5580.0,2232.0,2511.0,558.0,558.0,279.0,279.0,2511.0,3348.0,3348.0,2025-08-12,27900.0,45756.0,2025-08-01 11:59:14,
1294,1613,148.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1480.0,592.0,666.0,148.0,148.0,74.0,74.0,666.0,888.0,888.0,2025-08-01,7400.0,12136.0,2025-08-01 03:27:16,选择完成人民一些这种说明有些.
1295,1614,194.0,50,293082.0,0.03,0.03,500,1500,500,500,1000,500,500,0,1940.0,776.0,873.0,194.0,194.0,97.0,97.0,873.0,1164.0,1164.0,2025-08-11,18492.46,24700.46,2025-08-07 00:07:44,
1296,1617,172.0,50,152238.0,0.03,0.03,500,1500,500,500,1000,500,500,0,1720.0,688.0,774.0,172.0,172.0,86.0,86.0,774.0,1032.0,1032.0,2025-08-11,13167.14,18671.14,2025-08-03 12:26:32,
1297,1619,164.0,50,2264.0,0.03,0.03,500,1500,500,500,1000,500,500,0,1640.0,656.0,738.0,164.0,164.0,82.0,82.0,738.0,984.0,984.0,2025-08-12,8267.92,13515.92,2025-08-03 14:35:42,市场只要标准主要下载以及感觉关于.
1298,1620,168.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2688.0,1075.0,1210.0,269.0,269.0,134.0,134.0,1210.0,1613.0,1613.0,2025-08-11,13440.0,22042.0,2025-08-04 20:24:33,空间孩子其中方式能够.
1299,1621,171.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-04,34200.0,53400.0,2025-08-06 11:33:21,
1300,1622,170.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3400.0,1360.0,1530.0,340.0,340.0,170.0,170.0,1530.0,2040.0,2040.0,2025-08-05,17000.0,27880.0,2025-08-09 10:52:41,然后等级全国在线有限活动.
1301,1623,180.0,150,264414.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5400.0,2160.0,2430.0,540.0,540.0,270.0,270.0,2430.0,3240.0,3240.0,2025-08-03,34932.42,52212.42,2025-08-08 08:34:23,
1302,1624,137.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2740.0,1096.0,1233.0,274.0,274.0,137.0,137.0,1233.0,1644.0,1644.0,2025-08-01,13700.0,22468.0,2025-08-08 17:43:14,
1303,1626,142.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,2840.0,1136.0,1278.0,284.0,284.0,142.0,142.0,1278.0,1704.0,1704.0,2025-08-10,14200.0,23288.0,2025-08-08 02:16:32,经营标准人员国际.
1304,1627,172.0,150,131882.0,0.03,0.03,500,1500,500,500,1000,500,500,0,5160.0,2064.0,2322.0,516.0,516.0,258.0,258.0,2322.0,3096.0,3096.0,2025-08-03,29756.46,46268.46,2025-08-01 00:24:18,那么教育男人介绍最后由于.
1305,1628,152.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2432.0,973.0,1094.0,243.0,243.0,122.0,122.0,1094.0,1459.0,1459.0,2025-08-06,12160.0,19942.0,2025-08-14 11:14:48,
1306,1629,160.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3200.0,1280.0,1440.0,320.0,320.0,160.0,160.0,1440.0,1920.0,1920.0,2025-08-08,16000.0,26240.0,2025-08-01 13:27:50,影响觉得学生.
1307,1630,172.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3440.0,1376.0,1548.0,344.0,344.0,172.0,172.0,1548.0,2064.0,2064.0,2025-08-05,17200.0,28208.0,2025-08-10 14:19:17,
1308,1631,169.0,100,0,0.03,0,500,1500,500,500,1000,500,500,0,3380.0,1352.0,1521.0,338.0,338.0,169.0,169.0,1521.0,2028.0,2028.0,2025-08-10,16900.0,27716.0,2025-08-09 01:36:59,
1309,1632,186.0,50,0,0.03,0,500,1500,500,500,1000,500,500,0,1860.0,744.0,837.0,186.0,186.0,93.0,93.0,837.0,1116.0,1116.0,2025-08-10,9300.0,15252.0,2025-08-10 04:37:31,企业起来本站虽然现在大家出来不能.
1310,1633,162.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4860.0,1944.0,2187.0,486.0,486.0,243.0,243.0,2187.0,2916.0,2916.0,2025-08-12,24300.0,39852.0,2025-08-07 14:28:31,
1311,1634,146.0,150,0,0.03,0,500,1500,500,500,1000,500,500,0,4380.0,1752.0,1971.0,438.0,438.0,219.0,219.0,1971.0,2628.0,2628.0,2025-08-01,21900.0,35916.0,2025-08-06 13:59:19,得到行业东西的话本站.
1312,1635,197.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-06,39400.0,58600.0,2025-08-13 18:10:58,
1313,1637,185.0,80,0,0.03,0,500,1500,500,500,1000,500,500,0,2960.0,1184.0,1332.0,296.0,296.0,148.0,148.0,1332.0,1776.0,1776.0,2025-08-09,14800.0,24272.0,2025-08-03 15:00:36,
1314,1638,194.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,6000.0,2400.0,2700.0,600.0,600.0,300.0,300.0,2700.0,3600.0,3600.0,2025-08-08,38800.0,58000.0,2025-08-10 17:48:27,
1315,1639,139.0,200,0,0.03,0,500,1500,500,500,1000,500,500,0,5560.0,2224.0,2502.0,556.0,556.0,278.0,278.0,2502.0,3336.0,3336.0,2025-08-06,27800.0,45592.0,2025-08-10 09:58:47,电脑不能经营日期以后如何设计.
